,archive clbs,,,,,,,,,,,
uuid,tempid,title,WE HAVE?,original source,,format,product link,,,,,other links
,,,,,,,,,,,,
,,https://veritaspub.com/lecture-series-2002-2011/,,,,,,,,,,
,,Series 2002: The Way to God,,,,,,,,,,
,,,,,,,,,,,,
,LS200508_3,Spiritual Traps (Oct 2005) DVD03,✅,veritas,,,https://veritaspub.com/product/2005-10-spiritual-traps-october-2005/,,,,,
,LS200509_1,Valid Teachers and Teachings (Nov 2005) DVD01,✅,veritas,,,https://veritaspub.com/product/2005-11-valid-teachers-and-teachings-nov-2005/,,,,,
,LS200509_2,Valid Teachers and Teachings (Nov 2005) DVD02,✅,veritas,,,https://veritaspub.com/product/2005-11-valid-teachers-and-teachings-nov-2005/,,,,,
,LS200509_3,Valid Teachers and Teachings (Nov 2005) DVD03,✅,veritas,,,https://veritaspub.com/product/2005-11-valid-teachers-and-teachings-nov-2005/,,,,,
,LS200510_1,"God, Religion, and Spirituality (Dec 2005) DVD01",✅,veritas,,,https://veritaspub.com/product/2005-12-god-religion-and-spirituality-dec-2005/,,,,,
,LS200510_2,"God, Religion, and Spirituality (Dec 2005) DVD02",✅,veritas,,,https://veritaspub.com/product/2005-12-god-religion-and-spirituality-dec-2005/,,,,,
,LS200510_3,"God, Religion, and Spirituality (Dec 2005) DVD03",✅,veritas,,,https://veritaspub.com/product/2005-12-god-religion-and-spirituality-dec-2005/,,,,,
,,Series 2006: Transcending Levels of Consciousness,,,,,,,,,,
,LS200601_1,Experiential Reality (Feb 2006) DVD01,✅,veritas,,,https://veritaspub.com/product/2006-02-experiential-reality-feb-2006/,,,,,
,LS200601_2,Experiential Reality (Feb 2006) DVD02,✅,veritas,,,https://veritaspub.com/product/2006-02-experiential-reality-feb-2006/,,,,,
,LS200601_3,Experiential Reality (Feb 2006) DVD03,✅,veritas,,,https://veritaspub.com/product/2006-02-experiential-reality-feb-2006/,,,,,
,LS200602_1,Perception vs Essence (Apr 2006) DVD01,✅,veritas,,,https://veritaspub.com/product/2006-04-perception-vs-essence-april-2006/,,,,,
,LS200602_2,Perception vs Essence (Apr 2006) DVD02,✅,veritas,,,https://veritaspub.com/product/2006-04-perception-vs-essence-april-2006/,,,,,
,LS200602_3,Perception vs Essence (Apr 2006) DVD03,✅,veritas,,,https://veritaspub.com/product/2006-04-perception-vs-essence-april-2006/,,,,,
,LS200603_1,Spiritual Truth vs. Spiritual Fantasy (Jun 2006) DVD01,✅,veritas,,,https://veritaspub.com/product/2006-06-spiritual-truth-vs-spiritual-fantasy-june-2006/,,,,,
,LS200603_2,Spiritual Truth vs. Spiritual Fantasy (Jun 2006) DVD02,✅,veritas,,,https://veritaspub.com/product/2006-06-spiritual-truth-vs-spiritual-fantasy-june-2006/,,,,,
,LS200603_3,Spiritual Truth vs. Spiritual Fantasy (Jun 2006) DVD03,✅,veritas,,,https://veritaspub.com/product/2006-06-spiritual-truth-vs-spiritual-fantasy-june-2006/,,,,,
,LS200604_1,Reason vs Truth (Aug 2006) DVD01,✅,veritas,,,https://veritaspub.com/product/2006-08-reason-vs-truth-aug-2006/,,,,,
,LS200604_2,Reason vs Truth (Aug 2006) DVD02,✅,veritas,,,https://veritaspub.com/product/2006-08-reason-vs-truth-aug-2006/,,,,,
,LS200604_3,Reason vs Truth (Aug 2006) DVD03,✅,veritas,,,https://veritaspub.com/product/2006-08-reason-vs-truth-aug-2006/,,,,,
